date,dewpoint_c,era5land_tp_mm,soil_water_l1,solar_rad_MJm2,surface_pressure_hpa,temp_c,u10_ms,v10_ms,wind_speed_ms,rain_mm
2011-09-01,24.918730065702217,444.66089536576146,0.3973156471124001,12.285353760144414,999.0544467405174,27.357371508023583,-1.4567118378279589,0.5194492218951987,1.7222798025813029,427.76349024050165
2011-10-01,22.185584706505047,26.121226765590553,0.2786974055792696,14.034242353913093,1004.7816151519609,26.274651052898236,-0.5253503683919276,-0.3637544439607275,0.8969921650325152,18.930573676571704
2011-11-01,14.942318725329082,7.097516590778952,0.17491275363498263,11.988967856161619,1008.6706005293825,21.731197352297002,-1.214944227913815,-1.2603553632694464,1.7956851181316615,0.0
2011-12-01,12.974317004246394,2.3068779980972396,0.14960170719747085,10.93141179081134,1009.768300715064,18.913076956864895,-0.7970060615051684,-0.9945699330687563,1.4520405845428823,0.0
2012-01-01,10.926127993303101,14.249436255705422,0.18416079039214758,11.327561368914958,1009.9349341700143,16.718100871399688,-0.2978478234767448,-0.3184277084993206,1.1942304556604553,8.354544745792044
2012-02-01,10.5530343182284,4.028171217117398,0.15169038470303792,15.91281845726228,1006.4694714800212,20.049855192709977,0.11453364187730228,0.021123110230730508,1.3324068002991758,8.197701603354831
2012-03-01,11.006910069410658,2.938647249319531,0.14144461735252759,18.312444667922264,1004.2750724056341,24.837944587366973,-0.02857691544824566,0.14463215976633054,1.4459424607430014,8.760082207304059
2012-04-01,20.079344273962185,164.27391323834314,0.29104709175700694,16.035352964040406,1001.7437590912381,25.735647697191876,-1.4200216134549797,0.22021764728758073,1.7637128464393432,239.98677550518155
2012-05-01,23.24070799868908,198.75407937752507,0.32174072377492957,15.845456211143697,998.3783094439864,27.969175934255556,-1.5629655684271946,0.0758264369162879,1.7504731844540258,276.4739481116786
2012-06-01,24.8719067308317,647.8330902465698,0.4148519229567814,9.849099161616163,993.3446166232641,26.96081726022845,-1.907676655066134,-0.14887717861920496,2.2455781061500937,718.5851475339948
2012-07-01,25.24816013533817,492.9146037477567,0.4134766388188049,10.547814537634409,995.1003468333794,27.713063880992525,-1.289510783111284,1.4738525267570253,2.2123831993206204,622.4570117488053
2012-08-01,25.234667131853424,356.4797828261641,0.4067245467239733,12.578513328250246,997.6769790925257,27.938447102571267,-1.0716581642685983,1.014049421890274,1.6327464946853731,398.1310615366156
2012-09-01,24.660541820975695,448.6104782789883,0.4031626122728342,10.9201923318387,1001.1715112196182,27.023923747643906,-1.0639773662002,0.41892376003040616,1.5676715501636698,552.3805442521067
2012-10-01,21.033869661994334,94.21708967476211,0.33627462290754223,13.019850007692622,1006.0270904893824,24.713362065150893,-0.3929157503267266,-0.239823441444837,1.1274926396842377,174.15911462090236
